date,trailing_pe
2014-08-01,17.615
2014-09-01,17.615
2014-10-01,16.3578
2014-11-01,16.3578
2014-12-01,17.8944
2015-01-01,17.8944
2015-02-01,18.674
2015-03-01,18.9849
2015-04-01,18.9849
2015-05-01,18.8722
2015-06-01,18.8722
2015-07-01,18.7706
2015-08-01,18.7706
2015-09-01,17.4979
2015-10-01,17.4979
2015-11-01,18.5619
2015-12-01,18.1113
2016-01-01,16.2516
2016-02-01,16.2516
2016-03-01,17.6631
2016-04-01,17.6631
2016-05-01,17.2195
2016-06-01,17.2195
2016-07-01,17.2195
2016-08-01,17.588
2016-09-01,17.588
2016-10-01,17.4678
2016-11-01,18.2728
2016-12-01,18.2728
2017-01-01,18.7673
2017-02-01,18.7673
2017-03-01,19.2289
2017-04-01,19.2289
2017-05-01,19.369
2017-06-01,19.369
2017-07-01,19.4107
2017-08-01,19.4107
2017-09-01,19.4468
2017-10-01,19.4468
2017-11-01,20.5264
2017-12-01,20.5264
2018-01-01,21.5773
2018-02-01,20.1156
2018-03-01,20.1156
2018-04-01,19.4971
2018-05-01,19.8399
2018-06-01,20.5741
2018-07-01,20.887
2018-08-01,20.887
2018-09-01,21.9837
2018-10-01,20.5887
2018-11-01,19.4021
2018-12-01,18.2634
2019-01-01,19.6491
2019-02-01,19.6491
2019-03-01,20.2205
2019-04-01,21.3331
2019-05-01,20.2158
2019-06-01,20.2158
2019-07-01,21.4412
2019-08-01,21.4412
2019-09-01,20.7907
2019-10-01,21.3517
2019-11-01,21.6739
2019-12-01,21.6739
2020-01-01,22.1407
2020-02-01,23.3716
2020-03-01,22.975
2020-04-01,34.7721
2020-05-01,38.1922
2020-06-01,38.1922
2020-07-01,36.3303
2020-08-01,35.7789
2020-09-01,33.7627
2020-10-01,33.7627
2020-11-01,31.3023
2020-12-01,35.8581
2021-01-01,36.5317
2021-02-01,32.9009
2021-03-01,33.5824
2021-04-01,31.9529
2021-05-01,31.1115
2021-06-01,30.5353
2021-07-01,29.7013
2021-08-01,29.1195
2021-09-01,28.7199
2021-10-01,32.3495
2021-11-01,31.0545
2021-12-01,29.4374
2022-01-01,27.6839
2022-02-01,25.6269
2022-03-01,27.1883
2022-04-01,23.7186
2022-05-01,22.4629
2022-06-01,21.8747
2022-07-01,22.8429
2022-08-01,26.4833
2022-09-01,23.4397
2022-10-01,22.0134
2022-11-01,21.7061
2022-12-01,20.9924
2023-01-01,23.58
2023-02-01,26.1386
2023-03-01,23.7224
2023-04-01,23.5026
2023-05-01,27.4665
2023-06-01,28.5613
2023-07-01,29.5328
2023-08-01,28.2609
2023-09-01,26.4627
2023-10-01,24.8589
2023-11-01,25.2003
2023-12-01,26.2346
2024-01-01,26.2236
2024-02-01,26.0257
2024-03-01,27.4647
2024-04-01,26.9944
2024-05-01,24.6582
2024-06-01,25.5233
2024-07-01,24.9666
2024-08-01,28.0314
2024-09-01,26.4724
2024-10-01,26.5081
2024-11-01,26.7335
2024-12-01,27.2947
2025-01-01,28.5879
2025-02-01,27.8207
2025-03-01,25.4038
2025-04-01,27.5186
2025-05-01,26.8948
2025-06-01,26.3967
2025-07-01,26.8947
2025-08-01,29.9901
2025-09-01,29.6887
2025-10-01,30.4225
2025-11-01,30.0362
2025-12-01,29.0947
2026-01-01,29.9376
2026-02-01,31.6743
2026-03-01,30.6119
2026-04-01,31.0316
