date,trailing_pe
2004-06-28,39.739455
2004-06-29,40.172122
2004-06-30,40.359489
2004-07-01,39.675993
2004-07-02,39.225812
2004-07-06,38.210948
2004-07-07,38.378465
2004-07-08,37.77603
2004-07-09,38.144473
2004-07-12,37.914706
2004-07-13,37.032856
2004-07-14,36.183323
2004-07-15,35.813146
2004-07-16,35.240787
2004-07-19,35.268755
2004-07-20,34.338949
2004-07-21,32.918988
2004-07-22,33.711652
2004-07-23,32.841348
2004-07-26,32.87481
2004-07-27,32.905187
2004-07-28,32.965898
2004-07-29,33.265844
2004-07-30,33.440059
2004-08-02,33.61248
2004-08-03,32.918208
2004-08-04,33.023444
2004-08-05,32.497774
2004-08-06,31.557653
2004-08-09,31.603526
2004-08-10,31.92447
2004-08-11,31.004475
2004-08-12,28.901063
2004-08-13,29.148278
2004-08-16,29.413788
2004-08-17,29.359832
2004-08-18,30.040399
2004-08-19,29.870021
2004-08-20,30.015104
2004-08-23,30.160258
2004-08-24,29.983219
2004-08-25,30.353457
2004-08-26,30.204902
2004-08-27,30.374011
2004-08-30,29.935335
2004-08-31,29.837881
2004-09-01,30.006632
2004-09-02,30.342393
2004-09-03,29.604491
2004-09-07,29.733881
2004-09-08,29.715251
2004-09-09,30.225476
2004-09-10,30.815568
2004-09-13,31.006126
2004-09-14,31.014934
2004-09-15,30.566032
2004-09-16,30.579077
2004-09-17,30.720842
2004-09-20,30.950468
2004-09-21,31.111363
2004-09-22,30.544745
2004-09-23,30.608935
2004-09-24,30.333758
2004-09-27,30.062086
2004-09-28,29.948029
2004-09-29,30.246189
2004-09-30,30.335076
2004-10-01,31.279833
2004-10-04,31.43971
2004-10-05,31.586471
2004-10-06,31.844374
2004-10-07,31.480008
2004-10-08,30.909552
2004-10-11,31.012417
2004-10-12,30.639084
2004-10-13,30.614612
2004-10-14,30.281615
2004-10-15,30.398061
2004-10-18,30.647949
2004-10-19,30.390832
2004-10-20,31.761983
2004-10-21,31.711286
2004-10-22,31.005113
2004-10-25,30.96827
2004-10-26,30.988483
2004-10-27,31.875653
2004-10-28,31.834455
2004-10-29,31.898276
2004-11-01,31.973528
2004-11-02,31.932468
2004-11-03,32.016869
2004-11-04,32.351224
2004-11-05,32.654201
2004-11-08,32.693218
2004-11-09,32.688498
2004-11-10,32.314743
2004-11-11,32.612113
2004-11-12,33.074877
2004-11-15,32.771714
2004-11-16,32.352358
2004-11-17,32.559167
2004-11-18,32.588584
2004-11-19,32.021487
2004-11-22,32.16221
2004-11-23,31.993144
2004-11-24,32.264013
2004-11-26,32.145516
2004-11-29,32.214297
2004-11-30,31.989547
2004-12-01,32.738121
2004-12-02,32.667251
2004-12-03,32.37859
2004-12-06,32.628604
2004-12-07,32.104431
2004-12-08,32.085977
2004-12-09,32.21589
2004-12-10,32.059574
2004-12-13,32.287727
2004-12-14,32.399086
2004-12-15,32.4125
2004-12-16,32.23395
2004-12-17,31.97074
2004-12-20,31.909527
2004-12-21,32.227506
2004-12-22,32.228661
2004-12-23,32.262926
2004-12-27,32.097739
2004-12-28,32.233173
2004-12-29,32.079098
2004-12-30,32.103146
2004-12-31,32.098111
2005-01-03,31.8429
2005-01-04,31.219989
2005-01-05,31.050862
2005-01-06,30.968139
2005-01-07,31.036772
2005-01-10,31.097858
2005-01-11,30.692056
2005-01-12,30.753852
2005-01-13,30.358285
2005-01-14,30.53407
2005-01-18,30.103785
2005-01-19,29.454731
2005-01-20,29.252543
2005-01-21,28.980666
2005-01-24,28.639532
2005-01-25,28.810773
2005-01-26,29.201622
2005-01-27,28.177853
2005-01-28,28.084238
2005-01-31,28.392397
2005-02-01,28.479494
2005-02-02,28.492043
2005-02-03,28.134758
2005-02-04,28.688088
2005-02-07,28.643883
2005-02-08,28.487196
2005-02-09,28.090112
2005-02-10,28.142646
2005-02-11,28.429837
2005-02-14,28.485814
2005-02-15,28.519135
2005-02-16,28.358698
2005-02-17,27.977369
2005-02-18,27.912495
2005-02-22,27.478244
2005-02-23,27.375634
2005-02-24,27.647434
2005-02-25,27.823189
2005-02-28,27.747751
2005-03-01,28.001292
2005-03-02,27.928645
2005-03-03,27.755807
2005-03-04,27.848853
2005-03-07,28.199808
2005-03-08,27.957115
2005-03-09,27.899772
2005-03-10,28.014352
2005-03-11,27.606266
2005-03-14,27.709965
2005-03-15,27.456016
2005-03-16,27.17165
2005-03-17,27.140051
2005-03-18,26.975809
2005-03-21,27.02104
2005-03-22,26.750305
2005-03-23,26.909691
2005-03-24,26.885194
2005-03-28,26.901086
2005-03-29,26.681832
2005-03-30,27.112989
2005-03-31,27.018661
2005-04-01,26.810581
2005-04-04,26.89696
2005-04-05,26.928761
2005-04-06,26.885984
2005-04-07,27.217093
2005-04-08,27.017926
2005-04-11,26.877005
2005-04-12,26.991945
2005-04-13,26.471749
2005-04-14,25.779504
2005-04-15,24.954966
2005-04-18,24.933203
2005-04-19,24.950291
2005-04-20,24.579819
2005-04-21,25.318999
2005-04-22,25.016936
2005-04-25,25.200108
2005-04-26,24.854473
2005-04-27,25.395261
2005-04-28,24.547594
2005-04-29,24.830655
2005-05-02,24.862789
2005-05-03,24.977178
2005-05-04,25.259989
2005-05-05,25.206958
2005-05-06,25.334104
2005-05-09,25.416821
2005-05-10,25.06753
2005-05-11,25.206222
2005-05-12,25.101944
2005-05-13,25.511413
2005-05-16,25.722996
2005-05-17,25.836651
2005-05-18,26.149966
2005-05-19,26.334725
2005-05-20,26.390921
2005-05-23,26.479341
2005-05-24,26.624097
2005-05-25,26.516709
2005-05-26,26.833852
2005-05-27,26.798623
2005-05-31,26.561902
2005-06-01,26.79718
2005-06-02,26.941072
2005-06-03,26.577482
2005-06-06,26.544356
2005-06-07,26.411867
2005-06-08,26.429347
2005-06-09,26.626932
2005-06-10,26.360333
2005-06-13,26.453615
2005-06-14,26.328389
2005-06-15,26.450919
2005-06-16,26.514701
2005-06-17,26.501982
2005-06-20,26.570267
2005-06-21,26.687735
2005-06-22,26.756501
2005-06-23,26.662893
2005-06-24,26.250218
2005-06-27,26.04327
2005-06-28,26.310686
2005-06-29,26.342407
2005-06-30,26.090792
2005-07-01,26.114036
2005-07-05,26.365308
2005-07-06,26.300717
2005-07-07,26.394435
2005-07-08,26.885593
2005-07-11,27.18021
2005-07-12,27.378824
2005-07-13,27.442411
2005-07-14,27.654668
2005-07-15,27.686078
2005-07-18,27.43804
2005-07-19,27.414334
2005-07-20,27.311466
2005-07-21,26.734234
2005-07-22,26.630661
2005-07-25,26.33627
2005-07-26,26.739501
2005-07-27,26.836346
2005-07-28,26.774005
2005-07-29,26.577361
2005-08-01,26.652623
2005-08-02,27.052416
2005-08-03,27.176014
2005-08-04,26.89781
2005-08-05,26.837929
2005-08-08,26.688813
2005-08-09,26.673226
2005-08-10,26.339975
2005-08-11,26.426799
2005-08-12,26.133785
2005-08-15,26.169536
2005-08-16,26.000251
2005-08-17,26.297458
2005-08-18,26.115926
2005-08-19,26.108254
2005-08-22,26.185625
2005-08-23,26.14145
2005-08-24,26.001899
2005-08-25,26.068796
2005-08-26,25.986028
2005-08-29,26.167785
2005-08-30,26.134072
2005-08-31,26.326521
2005-09-01,26.223231
2005-09-02,26.163101
2005-09-06,26.502951
2005-09-07,26.491672
2005-09-08,26.583067
2005-09-09,26.653421
2005-09-12,26.68509
2005-09-13,26.734914
2005-09-14,26.497265
2005-09-15,26.384265
2005-09-16,26.557367
2005-09-19,26.480063
2005-09-20,26.333843
2005-09-21,26.02743
2005-09-22,26.086243
2005-09-23,26.144385
2005-09-26,26.091983
2005-09-27,25.970346
2005-09-28,26.114419
2005-09-29,26.431335
2005-09-30,26.56994
2005-10-03,26.59728
2005-10-04,26.301452
2005-10-05,25.880402
2005-10-06,25.623578
2005-10-07,25.688643
2005-10-10,25.451973
2005-10-11,25.222021
2005-10-12,25.056857
2005-10-13,25.21837
2005-10-14,25.306031
2005-10-17,25.322072
2005-10-18,24.775313
2005-10-19,25.044122
2005-10-20,24.792086
2005-10-21,24.915865
2005-10-24,25.18388
2005-10-25,24.807007
2005-10-26,23.888305
2005-10-27,23.319122
2005-10-28,23.530469
2005-10-31,23.86282
2005-11-01,23.865965
2005-11-02,24.104748
2005-11-03,24.375562
2005-11-04,24.52548
2005-11-07,24.640932
2005-11-08,24.581514
2005-11-09,25.215509
2005-11-10,25.463753
2005-11-11,25.523467
2005-11-14,25.625106
2005-11-15,25.589579
