date,forward_pe
2009-01-12,19.2073
2009-01-13,19.22
2009-01-14,18.4669
2009-01-15,18.9944
2009-01-16,19.2539
2009-01-19,19.2539
2009-01-20,18.1777
2009-01-21,18.8166
2009-01-22,18.5402
2009-01-23,18.8434
2009-01-26,18.5684
2009-01-27,18.6869
2009-01-28,19.237
2009-01-29,18.6869
2009-01-30,18.0014
2009-02-02,17.7264
2009-02-03,18.0832
2009-02-04,18.3583
2009-02-05,18.8322
2009-02-06,19.354
2009-02-09,19.2793
2009-02-10,18.4175
2009-02-11,18.4401
2009-02-12,18.6502
2009-02-13,18.3681
2009-02-16,18.3681
2009-02-17,17.5106
2009-02-18,17.4739
2009-02-19,17.3244
2009-02-20,17.3935
2009-02-23,16.3075
2009-02-24,16.8928
2009-02-25,16.6192
2009-02-26,16.5811
2009-02-27,16.409
2009-03-02,15.2793
2009-03-03,15.3738
2009-03-04,15.9633
2009-03-05,15.3639
2009-03-06,15.5162
2009-03-09,15.3484
2009-03-10,16.3992
2009-03-11,16.7856
2009-03-12,17.2031
2009-03-13,17.3456
2009-03-16,17.574
2009-03-17,17.6389
2009-03-18,18.1495
2009-03-19,18.3949
2009-03-20,18.0437
2009-03-23,19.1213
2009-03-24,19.0508
2009-03-25,19.2595
2009-03-26,20.0212
2009-03-27,19.5628
2009-03-30,18.7123
2009-03-31,18.859
2009-04-01,14.8476
2009-04-02,15.3038
2009-04-03,15.5297
2009-04-06,15.1978
2009-04-07,14.7308
2009-04-08,14.9276
2009-04-09,15.6292
2009-04-10,15.6292
2009-04-13,15.7859
2009-04-14,15.4486
2009-04-15,15.7643
2009-04-16,15.8627
2009-04-17,15.9005
2009-04-20,15.0724
2009-04-21,15.4822
2009-04-22,15.6043
2009-04-23,15.5611
2009-04-24,16.2476
2009-04-27,15.9222
2009-04-28,15.7524
2009-04-29,16.1514
2009-04-30,16.6368
2009-05-01,16.6876
2009-05-04,17.6259
2009-05-05,17.5243
2009-05-06,17.5762
2009-05-07,17.0022
2009-05-08,17.4605
2009-05-11,17.1503
2009-05-12,17.2995
2009-05-13,16.5243
2009-05-14,16.7286
2009-05-15,16.6335
2009-05-18,17.2281
2009-05-19,17.3946
2009-05-20,17.4811
2009-05-21,17.0389
2009-05-22,17.0638
2009-05-25,17.0638
2009-05-26,17.3395
2009-05-27,16.8054
2009-05-28,17.0541
2009-05-29,17.56
2009-06-01,18.0897
2009-06-02,18.3297
2009-06-03,17.6822
2009-06-04,18.0735
2009-06-05,17.8681
2009-06-08,17.6973
2009-06-09,18.1059
2009-06-10,18.1211
2009-06-11,18.3557
2009-06-12,18.1265
2009-06-15,17.4908
2009-06-16,17.0735
2009-06-17,16.8605
2009-06-18,16.9914
2009-06-19,16.9665
2009-06-22,16.0703
2009-06-23,16.3449
2009-06-24,16.4757
2009-06-25,16.8184
2009-06-26,16.8011
2009-06-29,16.92
