date,price
1980-10-03,129.3300
1980-10-06,131.7300
1980-10-07,131.0000
1980-10-08,131.6500
1980-10-09,131.0400
1980-10-10,130.2900
1980-10-13,132.0300
1980-10-14,132.0200
1980-10-15,133.7000
1980-10-16,132.2200
1980-10-17,131.5200
1980-10-20,132.6100
1980-10-21,131.8400
1980-10-22,131.9200
1980-10-23,129.5300
1980-10-24,129.8500
1980-10-27,127.8800
1980-10-28,128.0500
1980-10-29,127.9100
1980-10-30,126.2900
1980-10-31,127.4700
1980-11-03,129.0400
1980-11-05,131.3300
1980-11-06,128.9100
1980-11-07,129.1800
1980-11-10,129.4800
1980-11-11,131.2600
1980-11-12,134.5900
1980-11-13,136.4900
1980-11-14,137.1500
1980-11-17,137.7500
1980-11-18,139.7000
1980-11-19,139.0600
1980-11-20,140.4000
1980-11-21,139.1100
1980-11-24,138.3100
1980-11-25,139.3300
1980-11-26,140.1700
1980-11-28,140.5200
1980-12-01,137.2100
1980-12-02,136.9700
1980-12-03,136.7100
1980-12-04,136.4800
1980-12-05,134.0300
1980-12-08,130.6100
1980-12-09,130.4800
1980-12-10,128.2600
1980-12-11,127.3600
1980-12-12,129.2300
1980-12-15,129.4500
1980-12-16,130.6000
1980-12-17,132.8900
1980-12-18,133.0000
1980-12-19,133.7000
1980-12-22,135.7800
1980-12-23,135.3000
1980-12-24,135.8800
1980-12-26,136.5700
1980-12-29,135.0300
1980-12-30,135.3300
1980-12-31,135.7600
1981-01-02,136.3400
1981-01-05,137.9700
1981-01-06,138.1200
1981-01-07,135.0800
1981-01-08,133.0600
1981-01-09,133.4800
1981-01-12,133.5200
1981-01-13,133.2900
1981-01-14,133.4700
1981-01-15,134.2200
1981-01-16,134.7700
1981-01-19,134.3700
1981-01-20,131.6500
1981-01-21,131.3600
1981-01-22,130.2600
1981-01-23,130.2300
1981-01-26,129.8400
1981-01-27,131.1200
1981-01-28,130.3400
1981-01-29,130.2400
1981-01-30,129.5500
1981-02-02,126.9100
1981-02-03,128.4600
1981-02-04,128.5900
1981-02-05,129.6300
1981-02-06,130.6000
1981-02-09,129.2700
1981-02-10,129.2400
1981-02-11,128.2400
1981-02-12,127.4800
1981-02-13,126.9800
1981-02-17,127.8100
1981-02-18,128.4800
1981-02-19,126.6100
1981-02-20,126.5800
1981-02-23,127.3500
1981-02-24,127.3900
1981-02-25,128.5200
1981-02-26,130.1000
1981-02-27,131.2700
1981-03-02,132.0100
1981-03-03,130.5600
1981-03-04,130.8600
1981-03-05,129.9300
1981-03-06,129.8500
1981-03-09,131.1200
1981-03-10,130.4600
1981-03-11,129.9500
1981-03-12,133.1900
1981-03-13,133.1100
1981-03-16,134.6800
1981-03-17,133.9200
1981-03-18,134.2200
1981-03-19,133.4600
1981-03-20,134.0800
1981-03-23,135.6900
1981-03-24,134.6700
1981-03-25,137.1100
1981-03-26,136.2700
1981-03-27,134.6500
1981-03-30,134.2800
1981-03-31,136.0000
1981-04-01,136.5700
1981-04-02,136.3200
1981-04-03,135.4900
1981-04-06,133.9300
1981-04-07,133.9100
1981-04-08,134.9100
1981-04-09,134.6700
1981-04-10,134.5100
1981-04-13,133.1500
1981-04-14,132.6800
1981-04-15,134.1700
1981-04-16,134.7000
1981-04-20,135.4500
1981-04-21,134.2300
1981-04-22,134.1400
1981-04-23,133.9400
1981-04-24,135.1400
1981-04-27,135.4800
1981-04-28,134.3300
1981-04-29,133.0500
1981-04-30,132.8100
1981-05-01,132.7200
1981-05-04,130.6700
1981-05-05,130.3200
1981-05-06,130.7800
1981-05-07,131.6700
1981-05-08,131.6600
1981-05-11,129.7100
1981-05-12,130.7200
1981-05-13,130.5500
1981-05-14,131.2800
1981-05-15,132.1700
1981-05-18,132.5400
1981-05-19,132.0900
1981-05-20,132.0000
1981-05-21,131.7500
1981-05-22,131.3300
1981-05-26,132.7700
1981-05-27,133.7700
1981-05-28,133.4500
1981-05-29,132.5900
1981-06-01,132.4100
1981-06-02,130.6200
1981-06-03,130.7100
1981-06-04,130.9600
1981-06-05,132.2200
1981-06-08,132.2400
1981-06-09,131.9700
1981-06-10,132.3200
1981-06-11,133.7500
1981-06-12,133.4900
1981-06-15,133.6100
1981-06-16,132.1500
1981-06-17,133.3200
1981-06-18,131.6400
1981-06-19,132.2700
1981-06-22,131.9500
1981-06-23,133.3500
1981-06-24,132.6600
1981-06-25,132.8100
1981-06-26,132.5600
1981-06-29,131.8900
1981-06-30,131.2100
1981-07-01,129.7700
1981-07-02,128.6400
1981-07-06,127.3700
1981-07-07,128.2400
1981-07-08,128.3200
1981-07-09,129.3000
1981-07-10,129.3700
1981-07-13,129.6400
1981-07-14,129.6500
1981-07-15,130.2500
1981-07-16,130.3400
1981-07-17,130.7600
1981-07-20,128.7200
1981-07-21,128.3400
1981-07-22,127.1300
1981-07-23,127.4000
1981-07-24,128.4600
1981-07-27,129.9000
1981-07-28,129.1400
1981-07-29,129.1600
1981-07-30,130.0100
1981-07-31,130.9200
1981-08-03,130.4800
1981-08-04,131.9800
1981-08-05,132.6700
1981-08-06,132.6400
1981-08-07,131.7500
1981-08-10,132.5400
1981-08-11,133.8500
1981-08-12,133.4000
1981-08-13,133.5100
1981-08-14,132.4900
1981-08-17,131.2200
1981-08-18,130.1100
1981-08-19,130.4900
1981-08-20,130.6900
1981-08-21,129.2300
1981-08-24,125.5000
1981-08-25,126.1300
1981-08-26,124.9600
1981-08-27,123.5100
1981-08-28,124.0800
1981-08-31,122.7900
1981-09-01,123.0200
1981-09-02,123.4900
1981-09-03,121.2400
1981-09-04,120.0700
1981-09-08,117.9800
1981-09-09,118.4000
1981-09-10,120.1400
1981-09-11,121.6100
1981-09-14,120.6600
1981-09-15,119.7700
1981-09-16,118.8700
1981-09-17,117.1500
1981-09-18,116.2600
1981-09-21,117.2400
1981-09-22,116.6800
1981-09-23,115.6500
1981-09-24,115.0100
1981-09-25,112.7700
1981-09-28,115.5300
1981-09-29,115.9400
1981-09-30,116.1800
1981-10-01,117.0800
1981-10-02,119.3600
1981-10-05,119.5100
1981-10-06,119.3900
1981-10-07,121.3100
1981-10-08,122.3100
1981-10-09,121.4500
1981-10-12,121.2100
1981-10-13,120.9800
1981-10-14,118.8000
1981-10-15,119.7100
1981-10-16,119.1900
1981-10-19,118.9800
1981-10-20,120.2800
1981-10-21,120.1000
1981-10-22,119.6400
1981-10-23,118.6000
1981-10-26,118.1600
1981-10-27,119.2900
1981-10-28,119.4500
1981-10-29,119.0600
1981-10-30,121.8900
1981-11-02,124.2000
1981-11-03,124.8000
1981-11-04,124.7400
1981-11-05,123.5400
1981-11-06,122.6700
1981-11-09,123.2900
1981-11-10,122.7000
1981-11-11,122.9200
1981-11-12,123.1900
1981-11-13,121.6700
1981-11-16,120.2400
1981-11-17,121.1500
1981-11-18,120.2600
1981-11-19,120.7100
1981-11-20,121.7100
1981-11-23,121.6000
1981-11-24,123.5100
1981-11-25,124.0500
1981-11-27,125.0900
1981-11-30,126.3500
1981-12-01,126.1000
1981-12-02,124.6900
1981-12-03,125.1200
1981-12-04,126.2600
1981-12-07,125.1900
1981-12-08,124.8200
1981-12-09,125.4800
1981-12-10,125.7100
1981-12-11,124.9300
1981-12-14,122.7800
1981-12-15,122.9900
1981-12-16,122.4200
1981-12-17,123.1200
1981-12-18,124.0000
1981-12-21,123.3400
1981-12-22,122.8800
1981-12-23,122.3100
1981-12-24,122.5400
1981-12-28,122.2700
1981-12-29,121.6700
1981-12-30,122.3000
1981-12-31,122.5500
1982-01-04,122.7400
1982-01-05,120.0500
1982-01-06,119.1800
1982-01-07,118.9300
1982-01-08,119.5500
1982-01-11,116.7800
1982-01-12,116.3000
1982-01-13,114.8800
1982-01-14,115.5400
1982-01-15,116.3300
1982-01-18,117.2200
1982-01-19,115.9700
1982-01-20,115.2700
1982-01-21,115.7500
1982-01-22,115.3800
1982-01-25,115.4100
1982-01-26,115.1900
1982-01-27,115.1400
1982-01-28,118.9200
1982-01-29,120.4000
1982-02-01,117.7800
1982-02-02,118.0100
1982-02-03,116.4800
1982-02-04,116.4200
1982-02-05,117.2600
1982-02-08,114.6300
1982-02-09,113.6800
1982-02-10,114.6600
1982-02-11,114.4300
1982-02-12,114.3800
1982-02-16,114.0600
1982-02-17,113.6900
1982-02-18,113.8200
1982-02-19,113.2200
1982-02-22,111.5900
1982-02-23,111.5100
1982-02-24,113.4700
1982-02-25,113.2100
1982-02-26,113.1100
1982-03-01,113.3100
1982-03-02,112.6800
1982-03-03,110.9200
1982-03-04,109.8800
1982-03-05,109.3400
1982-03-08,107.3400
1982-03-09,108.8300
1982-03-10,109.4100
1982-03-11,109.3600
1982-03-12,108.6100
1982-03-15,109.4500
1982-03-16,109.2800
1982-03-17,109.0800
1982-03-18,110.3000
1982-03-19,110.6100
1982-03-22,112.7700
1982-03-23,113.5500
1982-03-24,112.9700
1982-03-25,113.2100
1982-03-26,111.9400
1982-03-29,112.3000
1982-03-30,112.2700
1982-03-31,111.9600
1982-04-01,113.7900
1982-04-02,115.1200
1982-04-05,114.7300
1982-04-06,115.3600
1982-04-07,115.4600
1982-04-08,116.2200
1982-04-12,116.0000
1982-04-13,115.9900
1982-04-14,115.8300
1982-04-15,116.3500
1982-04-16,116.8100
1982-04-19,116.7000
1982-04-20,115.4400
1982-04-21,115.7200
1982-04-22,117.1900
1982-04-23,118.6400
1982-04-26,119.2600
1982-04-27,118.0000
1982-04-28,117.2600
1982-04-29,116.1300
1982-04-30,116.4400
1982-05-03,116.8100
1982-05-04,117.4600
1982-05-05,117.6700
1982-05-06,118.6800
1982-05-07,119.4700
1982-05-10,118.3800
1982-05-11,119.4200
1982-05-12,119.1700
1982-05-13,118.2200
1982-05-14,118.0100
1982-05-17,116.7100
1982-05-18,115.8400
1982-05-19,114.8900
1982-05-20,114.5900
1982-05-21,114.8900
1982-05-24,114.7900
1982-05-25,114.4000
1982-05-26,113.1100
1982-05-27,112.6600
1982-05-28,111.8800
1982-06-01,111.6800
1982-06-02,112.0400
1982-06-03,111.8600
1982-06-04,110.0900
1982-06-07,110.1200
1982-06-08,109.6300
1982-06-09,108.9900
1982-06-10,109.6100
1982-06-11,111.2400
1982-06-14,109.9600
1982-06-15,109.9600
1982-06-16,108.8700
1982-06-17,107.6000
1982-06-18,107.2800
1982-06-21,107.2000
1982-06-22,108.3000
1982-06-23,110.1400
1982-06-24,109.8300
1982-06-25,109.1400
1982-06-28,110.2600
1982-06-29,110.2100
1982-06-30,109.6100
1982-07-01,108.7100
1982-07-02,107.6500
1982-07-06,107.2900
1982-07-07,107.2200
1982-07-08,107.5300
1982-07-09,108.8300
1982-07-12,109.5700
1982-07-13,109.4500
1982-07-14,110.4400
1982-07-15,110.4700
1982-07-16,111.0700
1982-07-19,110.7300
1982-07-20,111.5400
1982-07-21,111.4200
1982-07-22,111.4700
1982-07-23,111.1700
1982-07-26,110.3600
1982-07-27,109.4300
1982-07-28,107.7300
1982-07-29,107.7200
1982-07-30,107.0900
1982-08-02,108.9800
1982-08-03,107.8300
1982-08-04,106.1400
1982-08-05,105.1600
1982-08-06,103.7100
1982-08-09,103.0800
1982-08-10,102.8400
1982-08-11,102.6000
1982-08-12,102.4200
1982-08-13,103.8500
1982-08-16,104.0900
1982-08-17,109.0400
1982-08-18,108.5300
1982-08-19,109.1600
1982-08-20,113.0200
1982-08-23,116.1100
1982-08-24,115.3400
1982-08-25,117.5800
1982-08-26,118.5500
1982-08-27,117.1100
1982-08-30,117.6600
1982-08-31,119.5100
1982-09-01,118.2500
1982-09-02,120.2800
1982-09-03,122.6800
1982-09-07,121.3700
1982-09-08,122.2000
1982-09-09,121.9700
1982-09-10,120.9700
1982-09-13,122.2400
1982-09-14,123.1000
1982-09-15,124.2900
1982-09-16,123.7700
1982-09-17,122.5500
1982-09-20,122.5100
1982-09-21,124.8800
1982-09-22,123.9900
1982-09-23,123.8100
1982-09-24,123.3200
1982-09-27,123.6200
1982-09-28,123.2400
1982-09-29,121.6300
1982-09-30,120.4200
1982-10-01,121.9700
1982-10-04,121.5100
1982-10-05,121.9800
1982-10-06,126.9700
1982-10-07,128.8000
1982-10-08,131.0500
1982-10-11,134.4700
1982-10-12,134.4400
1982-10-13,136.7100
1982-10-14,134.5700
1982-10-15,133.5700
1982-10-18,136.7300
1982-10-19,136.5800
1982-10-20,139.2300
1982-10-21,139.0600
1982-10-22,138.8300
1982-10-25,133.3200
1982-10-26,134.4800
1982-10-27,135.2800
1982-10-28,133.5900
1982-10-29,133.7100
1982-11-01,135.4700
1982-11-02,137.4900
1982-11-03,142.8700
1982-11-04,141.8600
1982-11-05,142.1600
1982-11-08,140.4400
1982-11-09,143.0200
1982-11-10,141.1600
1982-11-11,141.7600
1982-11-12,139.5300
1982-11-15,137.0300
1982-11-16,135.4200
1982-11-17,137.9300
1982-11-18,138.3400
1982-11-19,137.0200
1982-11-22,134.2200
1982-11-23,132.9300
1982-11-24,133.8800
1982-11-26,134.8800
1982-11-29,134.2000
1982-11-30,138.5400
1982-12-01,138.7200
1982-12-02,138.8200
1982-12-03,138.6900
1982-12-06,141.7700
1982-12-07,142.7200
1982-12-08,141.8100
1982-12-09,140.0000
1982-12-10,139.5700
1982-12-13,139.9500
1982-12-14,137.3900
1982-12-15,135.2400
1982-12-16,135.3000
1982-12-17,137.4900
1982-12-20,136.2600
1982-12-21,138.6100
1982-12-22,138.8300
1982-12-23,139.7200
1982-12-27,142.1800
1982-12-28,140.7700
1982-12-29,141.2400
1982-12-30,140.3300
1982-12-31,140.6400
1983-01-03,138.3400
1983-01-04,141.3500
1983-01-05,141.9600
1983-01-06,145.2700
1983-01-07,145.1800
1983-01-10,146.7800
1983-01-11,145.7800
1983-01-12,146.6900
1983-01-13,145.7200
1983-01-14,146.6500
1983-01-17,146.7100
1983-01-18,146.4000
1983-01-19,145.2700
1983-01-20,146.2900
1983-01-21,143.8500
1983-01-24,139.9700
1983-01-25,141.7500
1983-01-26,141.5400
1983-01-27,144.2700
1983-01-28,144.5100
1983-01-31,145.3000
1983-02-01,142.9600
1983-02-02,143.2300
1983-02-03,144.2600
1983-02-04,146.1400
1983-02-07,146.9300
1983-02-08,145.7000
1983-02-09,145.0000
1983-02-10,147.5000
1983-02-11,147.6300
1983-02-14,148.9200
1983-02-15,148.3000
1983-02-16,147.4300
1983-02-17,147.4400
1983-02-18,148.0000
1983-02-22,145.4800
1983-02-23,146.7900
1983-02-24,149.6000
1983-02-25,149.7400
1983-02-28,148.0600
1983-03-01,150.8800
1983-03-02,152.3000
1983-03-03,153.4800
1983-03-04,153.6700
1983-03-07,153.6700
1983-03-08,151.2600
1983-03-09,152.8700
1983-03-10,151.8000
1983-03-11,151.2400
1983-03-14,150.8300
1983-03-15,151.3600
1983-03-16,149.8000
1983-03-17,149.5900
1983-03-18,149.9000
1983-03-21,151.1900
1983-03-22,150.6600
1983-03-23,152.8100
1983-03-24,153.3700
1983-03-25,152.6700
1983-03-28,151.8500
1983-03-29,151.5900
1983-03-30,153.3900
1983-03-31,152.9600
1983-04-04,153.0200
1983-04-05,151.8900
1983-04-06,151.0400
1983-04-07,151.7600
1983-04-08,152.8500
1983-04-11,155.1400
1983-04-12,155.8200
1983-04-13,156.7700
1983-04-14,158.1100
1983-04-15,158.7500
1983-04-18,159.7400
1983-04-19,158.7100
1983-04-20,160.7100
1983-04-21,160.0500
1983-04-22,160.4200
1983-04-25,158.8100
1983-04-26,161.8100
1983-04-27,161.4400
1983-04-28,162.9500
1983-04-29,164.4200
1983-05-02,162.1100
1983-05-03,162.3400
1983-05-04,163.3100
1983-05-05,164.2800
1983-05-06,166.1000
1983-05-09,165.8100
1983-05-10,165.9500
1983-05-11,164.9600
1983-05-12,164.2500
1983-05-13,164.9000
1983-05-16,163.4000
1983-05-17,163.7100
1983-05-18,163.2700
1983-05-19,161.9900
1983-05-20,162.1400
1983-05-23,163.4300
1983-05-24,165.5400
1983-05-25,166.2100
1983-05-26,165.4800
1983-05-27,164.4600
1983-05-31,162.3900
1983-06-01,162.5500
1983-06-02,163.9800
1983-06-03,164.4200
1983-06-06,164.8300
1983-06-07,162.7700
1983-06-08,161.3600
1983-06-09,161.8300
1983-06-10,162.6800
1983-06-13,164.8400
1983-06-14,165.5300
1983-06-15,167.1200
1983-06-16,169.1400
1983-06-17,169.1300
1983-06-20,169.0200
1983-06-21,170.5300
1983-06-22,170.9900
1983-06-23,170.5700
1983-06-24,170.4000
1983-06-27,168.4600
1983-06-28,165.6800
1983-06-29,166.6400
1983-06-30,168.1100
1983-07-01,168.9100
1983-07-05,166.6000
1983-07-06,168.4800
1983-07-07,167.5600
1983-07-08,167.0800
1983-07-11,168.1100
1983-07-12,165.5300
1983-07-13,165.4600
1983-07-14,166.0100
1983-07-15,164.2900
1983-07-18,163.9500
1983-07-19,164.8300
1983-07-20,169.2900
1983-07-21,169.0600
1983-07-22,168.8900
1983-07-25,169.5300
1983-07-26,170.3500
1983-07-27,167.5900
1983-07-28,165.0400
1983-07-29,162.5600
1983-08-01,162.0400
1983-08-02,162.0100
1983-08-03,163.4400
1983-08-04,161.3300
1983-08-05,161.7400
1983-08-08,159.1800
1983-08-09,160.1300
1983-08-10,161.5400
1983-08-11,161.5500
1983-08-12,162.1600
1983-08-15,163.7100
1983-08-16,163.4100
1983-08-17,165.2900
1983-08-18,163.5500
1983-08-19,163.9800
1983-08-22,164.3400
1983-08-23,162.7700
1983-08-24,161.2500
1983-08-25,160.8400
1983-08-26,162.1400
1983-08-29,162.2500
1983-08-30,162.5800
1983-08-31,164.4000
1983-09-01,164.2300
1983-09-02,165.0000
1983-09-06,167.8900
1983-09-07,167.9600
1983-09-08,167.7700
1983-09-09,166.9200
1983-09-12,165.4800
1983-09-13,164.8000
1983-09-14,165.3600
1983-09-15,164.3800
1983-09-16,166.2400
1983-09-19,167.6200
1983-09-20,169.2500
1983-09-21,168.4100
1983-09-22,169.7600
1983-09-23,169.5100
1983-09-26,170.0700
1983-09-27,168.4300
1983-09-28,168.0100
1983-09-29,167.2300
1983-09-30,166.0700
1983-10-03,165.8000
1983-10-04,166.2700
1983-10-05,167.7400
1983-10-06,170.2800
1983-10-07,170.8000
1983-10-10,172.6500
1983-10-11,170.3400
1983-10-12,169.6300
1983-10-13,169.8800
1983-10-14,169.8600
1983-10-17,170.4300
1983-10-18,167.8100
1983-10-19,166.7300
1983-10-20,166.9800
1983-10-21,165.9500
1983-10-24,165.9900
1983-10-25,166.4700
1983-10-26,165.3800
1983-10-27,164.8400
1983-10-28,163.3700
1983-10-31,163.5500
1983-11-01,163.6400
1983-11-02,164.8400
1983-11-03,163.4500
1983-11-04,162.4400
1983-11-07,161.9100
1983-11-08,161.7600
1983-11-09,163.9700
1983-11-10,164.4100
1983-11-11,166.2900
1983-11-14,166.5800
1983-11-15,165.3600
1983-11-16,166.0800
1983-11-17,166.1300
1983-11-18,165.0900
1983-11-21,166.0500
1983-11-22,166.8400
1983-11-23,166.9600
1983-11-25,167.1800
1983-11-28,166.5400
1983-11-29,167.9100
1983-11-30,166.4000
1983-12-01,166.4900
1983-12-02,165.4400
1983-12-05,165.7700
1983-12-06,165.4700
1983-12-07,165.9100
1983-12-08,165.2000
1983-12-09,165.0900
1983-12-12,165.6200
1983-12-13,164.9300
1983-12-14,163.3300
1983-12-15,161.6700
1983-12-16,162.3900
1983-12-19,162.3200
1983-12-20,162.0000
1983-12-21,163.5600
1983-12-22,163.2700
1983-12-23,163.2200
1983-12-27,164.7600
1983-12-28,165.3400
1983-12-29,164.8600
1983-12-30,164.9300
1984-01-03,164.0400
1984-01-04,166.7800
1984-01-05,168.8100
1984-01-06,169.2800
1984-01-09,168.9000
1984-01-10,167.9500
1984-01-11,167.7900
1984-01-12,167.7500
1984-01-13,167.0200
1984-01-16,167.1800
1984-01-17,167.8300
1984-01-18,167.5500
1984-01-19,167.0400
1984-01-20,166.2100
1984-01-23,164.8700
1984-01-24,165.9400
1984-01-25,164.8400
1984-01-26,164.2400
1984-01-27,163.9400
1984-01-30,162.8700
1984-01-31,163.4100
1984-02-01,162.7400
1984-02-02,163.3600
1984-02-03,160.9100
1984-02-06,158.0800
1984-02-07,158.7400
1984-02-08,155.8500
1984-02-09,155.4200
1984-02-10,156.3000
1984-02-13,154.9500
1984-02-14,156.6100
1984-02-15,156.2500
1984-02-16,156.1300
1984-02-17,155.7400
1984-02-21,154.6400
1984-02-22,154.3100
1984-02-23,154.2900
1984-02-24,157.5100
1984-02-27,159.3000
1984-02-28,156.8200
1984-02-29,157.0600
1984-03-01,158.1900
1984-03-02,159.2400
1984-03-05,157.8900
1984-03-06,156.2500
1984-03-07,154.5700
1984-03-08,155.1900
1984-03-09,154.3500
1984-03-12,156.3400
1984-03-13,156.7800
1984-03-14,156.7700
1984-03-15,157.4100
1984-03-16,159.2700
1984-03-19,157.7800
1984-03-20,158.8600
1984-03-21,158.6600
1984-03-22,156.6900
1984-03-23,156.8600
1984-03-26,156.6700
1984-03-27,157.3000
1984-03-28,159.8800
1984-03-29,159.5200
1984-03-30,159.1800
1984-04-02,157.9800
1984-04-03,157.6600
1984-04-04,157.5400
1984-04-05,155.0400
1984-04-06,155.4800
1984-04-09,155.4500
1984-04-10,155.8700
1984-04-11,155.0000
1984-04-12,157.7300
1984-04-13,157.3100
1984-04-16,158.3200
1984-04-17,158.9700
1984-04-18,157.9000
1984-04-19,158.0200
1984-04-23,156.8000
1984-04-24,158.0700
1984-04-25,158.6500
1984-04-26,160.3000
1984-04-27,159.8900
1984-04-30,160.0500
1984-05-01,161.6800
1984-05-02,161.9000
1984-05-03,161.2000
1984-05-04,159.1100
1984-05-07,159.4700
1984-05-08,160.5200
1984-05-09,160.1100
1984-05-10,160.0000
1984-05-11,158.4900
1984-05-14,157.5000
1984-05-15,158.0000
1984-05-16,157.9900
1984-05-17,156.5700
1984-05-18,155.7800
1984-05-21,154.7300
1984-05-22,153.8800
1984-05-23,153.1500
1984-05-24,151.2300
1984-05-25,151.6200
1984-05-29,150.2900
1984-05-30,150.3500
1984-05-31,150.5500
1984-06-01,153.2400
1984-06-04,154.3400
1984-06-05,153.6500
1984-06-06,155.0100
1984-06-07,154.9200
1984-06-08,155.1700
1984-06-11,153.0600
1984-06-12,152.1900
1984-06-13,152.1300
1984-06-14,150.3900
1984-06-15,149.0300
1984-06-18,151.7300
1984-06-19,152.6100
1984-06-20,154.8400
1984-06-21,154.5100
1984-06-22,154.4600
1984-06-25,153.9700
1984-06-26,152.7100
1984-06-27,151.6400
1984-06-28,152.8400
1984-06-29,153.1800
1984-07-02,153.2000
1984-07-03,153.7000
1984-07-05,152.7600
1984-07-06,152.2400
1984-07-09,153.3600
1984-07-10,152.8900
1984-07-11,150.5600
1984-07-12,150.0300
1984-07-13,150.8800
1984-07-16,151.6000
1984-07-17,152.3800
1984-07-18,151.4000
1984-07-19,150.3700
1984-07-20,149.5500
1984-07-23,148.9500
1984-07-24,147.8200
1984-07-25,148.8300
1984-07-26,150.0800
1984-07-27,151.1900
1984-07-30,150.1900
1984-07-31,150.6600
1984-08-01,154.0800
1984-08-02,157.9900
1984-08-03,162.3500
1984-08-06,162.6000
1984-08-07,162.7100
1984-08-08,161.7500
1984-08-09,165.5400
1984-08-10,165.4200
1984-08-13,165.4300
1984-08-14,164.4200
1984-08-15,162.8000
1984-08-16,163.7700
1984-08-17,164.1400
1984-08-20,164.9400
1984-08-21,167.8300
1984-08-22,167.0600
1984-08-23,167.1200
1984-08-24,167.5100
1984-08-27,166.4400
1984-08-28,167.4000
1984-08-29,167.1000
1984-08-30,166.6000
1984-08-31,166.6800
1984-09-04,164.8800
1984-09-05,164.2900
1984-09-06,165.6500
1984-09-07,164.3700
1984-09-10,164.2600
1984-09-11,164.4500
1984-09-12,164.6800
1984-09-13,167.9400
1984-09-14,168.7800
1984-09-17,168.8700
1984-09-18,167.6500
1984-09-19,166.9400
1984-09-20,167.4700
1984-09-21,165.6700
1984-09-24,165.2800
1984-09-25,165.6200
1984-09-26,166.2800
1984-09-27,166.9600
1984-09-28,166.1000
1984-10-01,164.6200
1984-10-02,163.5900
1984-10-03,162.4400
1984-10-04,162.9200
1984-10-05,162.6800
1984-10-08,162.1300
1984-10-09,161.6700
1984-10-10,162.1100
1984-10-11,162.7800
1984-10-12,164.1800
1984-10-15,165.7700
1984-10-16,164.7800
1984-10-17,164.1400
1984-10-18,168.1000
1984-10-19,167.9600
1984-10-22,167.3600
1984-10-23,167.0900
1984-10-24,167.2000
1984-10-25,166.3100
1984-10-26,165.2900
1984-10-29,164.7800
1984-10-30,166.8400
1984-10-31,166.0900
1984-11-01,167.4900
1984-11-02,167.4200
1984-11-05,168.5800
1984-11-06,170.4100
1984-11-07,169.1700
1984-11-08,168.6800
1984-11-09,167.6000
1984-11-12,167.3600
1984-11-13,165.9700
1984-11-14,165.9900
1984-11-15,165.8900
1984-11-16,164.1000
1984-11-19,163.1000
1984-11-20,164.1800
1984-11-21,164.5200
1984-11-23,166.9200
1984-11-26,165.5500
1984-11-27,166.2900
1984-11-28,165.0200
1984-11-29,163.9100
1984-11-30,163.5800
1984-12-03,162.8200
1984-12-04,163.3800
1984-12-05,162.1000
1984-12-06,162.7600
1984-12-07,162.2600
1984-12-10,162.8300
1984-12-11,163.0700
1984-12-12,162.6300
1984-12-13,161.8100
1984-12-14,162.6900
1984-12-17,163.6100
1984-12-18,168.1100
1984-12-19,167.1600
1984-12-20,166.3800
1984-12-21,165.5100
1984-12-24,166.7600
1984-12-26,166.4700
1984-12-27,165.7500
1984-12-28,166.2600
1984-12-31,167.2400
1985-01-02,165.3700
1985-01-03,164.5700
1985-01-04,163.6800
1985-01-07,164.2400
1985-01-08,163.9900
1985-01-09,165.1800
1985-01-10,168.3100
1985-01-11,167.9100
1985-01-14,170.5100
1985-01-15,170.8100
1985-01-16,171.1900
1985-01-17,170.7300
1985-01-18,171.3200
1985-01-21,175.2300
1985-01-22,175.4800
1985-01-23,177.3000
1985-01-24,176.7100
1985-01-25,177.3500
1985-01-28,177.4000
1985-01-29,179.1800
1985-01-30,179.3900
1985-01-31,179.6300
1985-02-01,178.6300
1985-02-04,180.3500
1985-02-05,180.6100
1985-02-06,180.4300
1985-02-07,181.8200
1985-02-08,182.1900
1985-02-11,180.5100
1985-02-12,180.5600
1985-02-13,183.3500
1985-02-14,182.4100
1985-02-15,181.6000
1985-02-19,181.3300
1985-02-20,181.1800
1985-02-21,180.1900
1985-02-22,179.3600
1985-02-25,179.2300
1985-02-26,181.1700
1985-02-27,180.7100
1985-02-28,181.1800
1985-03-01,183.2300
1985-03-04,182.0600
1985-03-05,182.2300
1985-03-06,180.6500
1985-03-07,179.5100
1985-03-08,179.1000
1985-03-11,178.7900
1985-03-12,179.6600
1985-03-13,178.1900
1985-03-14,177.8400
1985-03-15,176.5300
1985-03-18,176.8800
1985-03-19,179.5400
1985-03-20,179.0800
1985-03-21,179.3500
1985-03-22,179.0400
1985-03-25,177.9700
1985-03-26,178.4300
1985-03-27,179.5400
1985-03-28,179.5400
1985-03-29,180.6600
1985-04-01,181.2700
1985-04-02,180.5300
1985-04-03,179.1100
1985-04-04,179.0300
1985-04-08,178.0300
1985-04-09,178.2100
1985-04-10,179.4200
1985-04-11,180.1900
1985-04-12,180.5400
1985-04-15,180.9200
1985-04-16,181.2000
1985-04-17,181.6800
1985-04-18,180.8400
1985-04-19,181.1100
1985-04-22,180.7000
1985-04-23,181.8800
1985-04-24,182.2600
1985-04-25,183.4300
1985-04-26,182.1800
1985-04-29,180.6300
1985-04-30,179.8300
1985-05-01,178.3700
1985-05-02,179.0100
1985-05-03,180.0800
1985-05-06,179.9900
1985-05-07,180.7600
1985-05-08,180.6200
1985-05-09,181.9200
1985-05-10,184.2800
1985-05-13,184.6100
1985-05-14,183.8700
